geoid,year,month,rate_time,jurisdiction_count,sex,age_range,drug_rate,opioid_rate,fentanyl_rate,heroin_rate,stimulant_rate,cocaine_rate,methamphetamine_rate,benzodiazepine_rate
US,2021,2,Annual,44,M,15 to 24,*,*,*,*,*,*,*,*
US,2021,2,Annual,44,M,55 to 64,*,*,*,*,*,*,*,*
US,2021,2,Annual,44,F,65+,*,*,*,*,*,*,*,*
US,2021,2,Annual,44,F,45 to 54,*,*,*,*,*,*,*,*
US,2021,2,Annual,44,M,0 to 14,*,*,*,*,*,*,*,*
US,2021,2,Annual,44,F,15 to 24,*,*,*,*,*,*,*,*
US,2021,2,Annual,44,M,45 to 54,*,*,*,*,*,*,*,*
US,2021,2,Annual,44,M,35 to 44,*,*,*,*,*,*,*,*
US,2021,2,Annual,44,F,55 to 64,*,*,*,*,*,*,*,*
US,2021,2,Annual,44,M,65+,*,*,*,*,*,*,*,*
US,2021,2,Annual,44,F,0 to 14,*,*,*,*,*,*,*,*
US,2021,2,Annual,44,F,25 to 34,*,*,*,*,*,*,*,*
US,2021,3,Annual,44,Total,Total,*,*,*,*,*,*,*,*
US,2021,3,Annual,44,Total,55 to 64,*,*,*,*,*,*,*,*
US,2021,3,Annual,44,Total,45 to 54,*,*,*,*,*,*,*,*
US,2021,3,Annual,44,Total,35 to 44,*,*,*,*,*,*,*,*
US,2021,3,Annual,44,Total,15 to 24,*,*,*,*,*,*,*,*
US,2021,3,Annual,44,Total,0 to 14,*,*,*,*,*,*,*,*
US,2021,3,Annual,44,Total,25 to 34,*,*,*,*,*,*,*,*
US,2021,3,Annual,44,Total,65+,*,*,*,*,*,*,*,*
US,2021,3,Annual,44,F,Total,*,*,*,*,*,*,*,*
US,2021,3,Annual,44,M,Total,*,*,*,*,*,*,*,*
US,2021,3,Annual,44,M,65+,*,*,*,*,*,*,*,*
US,2021,3,Annual,44,M,25 to 34,*,*,*,*,*,*,*,*
US,2021,3,Annual,44,F,0 to 14,*,*,*,*,*,*,*,*
US,2021,3,Annual,44,F,25 to 34,*,*,*,*,*,*,*,*
US,2021,3,Annual,44,M,15 to 24,*,*,*,*,*,*,*,*
US,2021,3,Annual,44,F,35 to 44,*,*,*,*,*,*,*,*
US,2021,3,Annual,44,M,45 to 54,*,*,*,*,*,*,*,*
US,2021,3,Annual,44,M,35 to 44,*,*,*,*,*,*,*,*
US,2021,3,Annual,44,M,0 to 14,*,*,*,*,*,*,*,*
US,2021,3,Annual,44,F,45 to 54,*,*,*,*,*,*,*,*
US,2021,3,Annual,44,F,55 to 64,*,*,*,*,*,*,*,*
US,2021,3,Annual,44,F,15 to 24,*,*,*,*,*,*,*,*
US,2021,3,Annual,44,F,65+,*,*,*,*,*,*,*,*
US,2021,3,Annual,44,M,55 to 64,*,*,*,*,*,*,*,*
US,2021,4,Annual,44,Total,Total,*,*,*,*,*,*,*,*
US,2021,4,Annual,44,Total,45 to 54,*,*,*,*,*,*,*,*
US,2021,4,Annual,44,Total,35 to 44,*,*,*,*,*,*,*,*
US,2021,4,Annual,44,Total,0 to 14,*,*,*,*,*,*,*,*
US,2021,4,Annual,44,Total,25 to 34,*,*,*,*,*,*,*,*
US,2021,4,Annual,44,Total,15 to 24,*,*,*,*,*,*,*,*
US,2021,4,Annual,44,Total,65+,*,*,*,*,*,*,*,*
US,2021,4,Annual,44,Total,55 to 64,*,*,*,*,*,*,*,*
US,2021,4,Annual,44,F,Total,*,*,*,*,*,*,*,*
US,2021,4,Annual,44,M,Total,*,*,*,*,*,*,*,*
US,2021,4,Annual,44,M,65+,*,*,*,*,*,*,*,*
US,2021,4,Annual,44,F,15 to 24,*,*,*,*,*,*,*,*
US,2021,4,Annual,44,F,35 to 44,*,*,*,*,*,*,*,*
US,2021,4,Annual,44,M,35 to 44,*,*,*,*,*,*,*,*
US,2021,4,Annual,44,F,55 to 64,*,*,*,*,*,*,*,*
US,2021,4,Annual,44,F,0 to 14,*,*,*,*,*,*,*,*
US,2021,4,Annual,44,M,15 to 24,*,*,*,*,*,*,*,*
US,2021,4,Annual,44,F,65+,*,*,*,*,*,*,*,*
US,2021,4,Annual,44,M,0 to 14,*,*,*,*,*,*,*,*
US,2021,4,Annual,44,M,25 to 34,*,*,*,*,*,*,*,*
US,2021,4,Annual,44,F,45 to 54,*,*,*,*,*,*,*,*
US,2021,4,Annual,44,M,45 to 54,*,*,*,*,*,*,*,*
US,2021,4,Annual,44,F,25 to 34,*,*,*,*,*,*,*,*
US,2021,4,Annual,44,M,55 to 64,*,*,*,*,*,*,*,*
US,2021,5,Annual,44,Total,Total,*,*,*,*,*,*,*,*
US,2021,5,Annual,44,Total,15 to 24,*,*,*,*,*,*,*,*
US,2021,5,Annual,44,Total,35 to 44,*,*,*,*,*,*,*,*
US,2021,5,Annual,44,Total,45 to 54,*,*,*,*,*,*,*,*
US,2021,5,Annual,44,Total,65+,*,*,*,*,*,*,*,*
US,2021,5,Annual,44,Total,55 to 64,*,*,*,*,*,*,*,*
US,2021,5,Annual,44,Total,0 to 14,*,*,*,*,*,*,*,*
US,2021,5,Annual,44,Total,25 to 34,*,*,*,*,*,*,*,*
US,2021,5,Annual,44,M,Total,*,*,*,*,*,*,*,*
US,2021,5,Annual,44,F,Total,*,*,*,*,*,*,*,*
US,2021,5,Annual,44,F,65+,*,*,*,*,*,*,*,*
US,2021,5,Annual,44,M,0 to 14,*,*,*,*,*,*,*,*
US,2021,5,Annual,44,F,0 to 14,*,*,*,*,*,*,*,*
US,2021,5,Annual,44,M,55 to 64,*,*,*,*,*,*,*,*
US,2021,5,Annual,44,F,45 to 54,*,*,*,*,*,*,*,*
US,2021,5,Annual,44,M,45 to 54,*,*,*,*,*,*,*,*
US,2021,5,Annual,44,F,25 to 34,*,*,*,*,*,*,*,*
US,2021,5,Annual,44,F,15 to 24,*,*,*,*,*,*,*,*
US,2021,5,Annual,44,F,55 to 64,*,*,*,*,*,*,*,*
US,2021,5,Annual,44,M,65+,*,*,*,*,*,*,*,*
US,2021,5,Annual,44,F,35 to 44,*,*,*,*,*,*,*,*
US,2021,5,Annual,44,M,25 to 34,*,*,*,*,*,*,*,*
US,2021,5,Annual,44,M,15 to 24,*,*,*,*,*,*,*,*
US,2021,5,Annual,44,M,35 to 44,*,*,*,*,*,*,*,*
US,2021,6,Annual,44,Total,Total,*,*,*,*,*,*,*,*
US,2021,6,Annual,44,Total,25 to 34,*,*,*,*,*,*,*,*
US,2021,6,Annual,44,Total,0 to 14,*,*,*,*,*,*,*,*
US,2021,6,Annual,44,Total,55 to 64,*,*,*,*,*,*,*,*
US,2021,6,Annual,44,Total,15 to 24,*,*,*,*,*,*,*,*
US,2021,6,Annual,44,Total,45 to 54,*,*,*,*,*,*,*,*
US,2021,6,Annual,44,Total,35 to 44,*,*,*,*,*,*,*,*
US,2021,6,Annual,44,Total,65+,*,*,*,*,*,*,*,*
US,2021,6,Annual,44,M,Total,*,*,*,*,*,*,*,*
US,2021,6,Annual,44,F,Total,*,*,*,*,*,*,*,*
US,2021,6,Annual,44,M,25 to 34,*,*,*,*,*,*,*,*
US,2021,6,Annual,44,M,65+,*,*,*,*,*,*,*,*
US,2021,6,Annual,44,F,55 to 64,*,*,*,*,*,*,*,*
US,2021,6,Annual,44,F,65+,*,*,*,*,*,*,*,*
US,2021,6,Annual,44,F,45 to 54,*,*,*,*,*,*,*,*
US,2021,6,Annual,44,F,15 to 24,*,*,*,*,*,*,*,*
US,2021,6,Annual,44,M,45 to 54,*,*,*,*,*,*,*,*
US,2021,6,Annual,44,M,35 to 44,*,*,*,*,*,*,*,*
US,2021,6,Annual,44,M,55 to 64,*,*,*,*,*,*,*,*
US,2021,6,Annual,44,F,35 to 44,*,*,*,*,*,*,*,*
US,2021,6,Annual,44,F,0 to 14,*,*,*,*,*,*,*,*
US,2021,6,Annual,44,M,15 to 24,*,*,*,*,*,*,*,*
US,2021,6,Annual,44,F,25 to 34,*,*,*,*,*,*,*,*
US,2021,6,Annual,44,M,0 to 14,*,*,*,*,*,*,*,*
US,2021,7,Annual,44,Total,Total,*,*,*,*,*,*,*,*
US,2021,7,Annual,44,Total,45 to 54,*,*,*,*,*,*,*,*
US,2021,7,Annual,44,Total,65+,*,*,*,*,*,*,*,*
US,2021,7,Annual,44,Total,35 to 44,*,*,*,*,*,*,*,*
US,2021,7,Annual,44,Total,15 to 24,*,*,*,*,*,*,*,*
US,2021,7,Annual,44,Total,55 to 64,*,*,*,*,*,*,*,*
US,2021,7,Annual,44,Total,0 to 14,*,*,*,*,*,*,*,*
US,2021,7,Annual,44,Total,25 to 34,*,*,*,*,*,*,*,*
US,2021,7,Annual,44,M,Total,*,*,*,*,*,*,*,*
US,2021,7,Annual,44,F,Total,*,*,*,*,*,*,*,*
US,2021,7,Annual,44,M,35 to 44,*,*,*,*,*,*,*,*
US,2021,7,Annual,44,F,25 to 34,*,*,*,*,*,*,*,*
US,2021,7,Annual,44,F,45 to 54,*,*,*,*,*,*,*,*
US,2021,7,Annual,44,M,55 to 64,*,*,*,*,*,*,*,*
US,2021,7,Annual,44,F,55 to 64,*,*,*,*,*,*,*,*
US,2021,7,Annual,44,F,15 to 24,*,*,*,*,*,*,*,*
US,2021,7,Annual,44,M,65+,*,*,*,*,*,*,*,*
US,2021,7,Annual,44,M,0 to 14,*,*,*,*,*,*,*,*
US,2021,7,Annual,44,M,15 to 24,*,*,*,*,*,*,*,*
US,2021,7,Annual,44,F,35 to 44,*,*,*,*,*,*,*,*
US,2021,7,Annual,44,M,25 to 34,*,*,*,*,*,*,*,*
US,2021,7,Annual,44,F,0 to 14,*,*,*,*,*,*,*,*
US,2021,7,Annual,44,M,45 to 54,*,*,*,*,*,*,*,*
US,2021,7,Annual,44,F,65+,*,*,*,*,*,*,*,*
US,2021,8,Annual,44,Total,Total,80.9,25.7,1.5,7.6,4.6,1.8,1.5,2.3
US,2021,8,Annual,44,Total,0 to 14,53.5,1.4,0.1,0.0,1.3,0.1,0.1,0.7
US,2021,8,Annual,44,Total,15 to 24,108.7,19.0,1.8,4.7,4.9,1.4,1.4,3.7
US,2021,8,Annual,44,Total,35 to 44,115.1,43.5,2.7,14.6,8.9,3.2,3.4,3.1
US,2021,8,Annual,44,Total,25 to 34,123.0,47.2,3.5,16.8,9.0,3.0,3.6,3.4
US,2021,8,Annual,44,Total,65+,33.9,11.2,0.2,1.6,0.6,0.4,0.1,1.2
US,2021,8,Annual,44,Total,45 to 54,85.9,32.1,1.4,9.7,5.9,2.9,1.8,2.4
US,2021,8,Annual,44,Total,55 to 64,70.1,29.2,0.9,7.7,3.8,2.4,0.8,2.4
US,2021,8,Annual,44,F,Total,64.9,16.1,0.8,4.1,2.7,1.0,0.8,2.2
US,2021,8,Annual,44,M,Total,99.8,37.2,2.2,11.9,6.9,2.8,2.3,2.5
US,2021,8,Annual,44,F,15 to 24,95.6,10.8,0.9,2.9,3.0,0.8,0.9,2.3
US,2021,8,Annual,44,F,65+,31.4,9.1,0.2,0.5,0.3,0.2,0.0,1.4
US,2021,8,Annual,44,M,45 to 54,106.8,44.7,2.2,15.0,8.6,4.3,2.7,2.0
US,2021,8,Annual,44,F,25 to 34,75.3,24.7,1.7,8.8,4.7,1.6,1.8,2.5
US,2021,8,Annual,44,M,55 to 64,81.6,37.2,1.2,11.7,5.5,3.5,1.2,1.8
US,2021,8,Annual,44,F,55 to 64,58.6,21.2,0.6,3.6,2.1,1.2,0.4,2.9
US,2021,8,Annual,44,M,0 to 14,39.8,1.3,0.1,0.1,1.3,0.1,0.1,0.7
US,2021,8,Annual,44,M,35 to 44,160.1,65.8,4.1,22.5,13.8,4.9,5.5,3.4
US,2021,8,Annual,44,M,25 to 34,190.7,79.3,6.1,28.3,15.0,4.9,6.0,4.8
US,2021,8,Annual,44,F,35 to 44,78.3,25.3,1.4,8.1,4.8,1.8,1.8,2.9
US,2021,8,Annual,44,M,65+,36.6,13.7,0.3,2.9,1.0,0.7,0.1,0.9
US,2021,8,Annual,44,M,15 to 24,129.4,32.0,3.2,7.4,7.7,2.3,2.3,5.7
US,2021,8,Annual,44,F,0 to 14,68.7,1.4,0.1,0.0,1.3,0.1,0.1,0.8
US,2021,8,Annual,44,F,45 to 54,67.1,20.7,0.8,5.0,3.5,1.7,1.0,2.8
US,2021,9,Annual,44,Total,Total,79.8,25.4,1.6,7.4,4.5,1.8,1.5,2.3
US,2021,9,Annual,44,Total,35 to 44,114.2,43.3,2.8,14.2,8.7,3.1,3.4,3.0
US,2021,9,Annual,44,Total,65+,33.7,11.1,0.3,1.6,0.6,0.4,0.1,1.2
US,2021,9,Annual,44,Total,15 to 24,107.1,18.6,1.9,4.5,4.7,1.4,1.4,3.5
US,2021,9,Annual,44,Total,0 to 14,50.9,1.3,0.1,0.0,1.2,0.1,0.1,0.7
US,2021,9,Annual,44,Total,45 to 54,85.4,31.9,1.5,9.5,5.8,2.9,1.8,2.4
US,2021,9,Annual,44,Total,55 to 64,69.8,29.1,1.0,7.5,3.8,2.4,0.8,2.3
US,2021,9,Annual,44,Total,25 to 34,121.7,46.7,3.8,16.3,8.9,3.0,3.5,3.3
US,2021,9,Annual,44,M,Total,98.4,36.7,2.4,11.5,6.8,2.7,2.3,2.4
US,2021,9,Annual,44,F,Total,64.2,15.9,0.9,3.9,2.6,1.0,0.8,2.1
US,2021,9,Annual,44,F,15 to 24,94.9,10.6,1.0,2.8,3.0,0.8,0.8,2.3
US,2021,9,Annual,44,M,35 to 44,159.2,65.5,4.4,21.9,13.5,4.9,5.4,3.4
US,2021,9,Annual,44,F,45 to 54,66.7,20.5,0.9,4.9,3.3,1.6,1.0,2.8
US,2021,9,Annual,44,F,35 to 44,77.4,25.2,1.5,7.9,4.7,1.7,1.7,2.8
US,2021,9,Annual,44,M,55 to 64,81.5,37.1,1.3,11.5,5.5,3.5,1.1,1.8
US,2021,9,Annual,44,F,25 to 34,74.4,24.4,1.8,8.5,4.7,1.6,1.8,2.4
US,2021,9,Annual,44,M,0 to 14,37.7,1.3,0.1,0.0,1.2,0.1,0.1,0.6
US,2021,9,Annual,44,M,15 to 24,126.3,31.1,3.4,7.0,7.5,2.3,2.3,5.4
US,2021,9,Annual,44,M,65+,36.5,13.7,0.3,2.9,1.0,0.7,0.1,0.9
US,2021,9,Annual,44,F,0 to 14,65.7,1.3,0.1,0.0,1.2,0.1,0.1,0.8
US,2021,9,Annual,44,F,55 to 64,58.1,21.0,0.6,3.5,2.1,1.2,0.4,2.8
US,2021,9,Annual,44,M,25 to 34,189.1,78.5,6.6,27.5,14.9,4.9,5.9,4.6
US,2021,9,Annual,44,M,45 to 54,106.1,44.4,2.3,14.6,8.4,4.2,2.6,2.0
US,2021,9,Annual,44,F,65+,31.2,9.1,0.2,0.5,0.3,0.2,0.0,1.4
US,2021,10,Annual,44,Total,Total,79.3,25.3,1.6,7.2,4.5,1.8,1.5,2.2
US,2021,10,Annual,44,Total,55 to 64,70.0,29.2,1.0,7.5,3.8,2.4,0.8,2.2
US,2021,10,Annual,44,Total,0 to 14,48.9,1.2,0.1,0.0,1.1,0.1,0.1,0.6
US,2021,10,Annual,44,Total,35 to 44,114.6,43.7,3.0,14.1,8.7,3.2,3.3,3.0
US,2021,10,Annual,44,Total,15 to 24,106.1,18.1,1.9,4.2,4.7,1.4,1.3,3.4
US,2021,10,Annual,44,Total,65+,33.7,11.2,0.3,1.6,0.6,0.4,0.1,1.2
US,2021,10,Annual,44,Total,45 to 54,85.3,31.9,1.6,9.4,5.7,2.8,1.7,2.4
US,2021,10,Annual,44,Total,25 to 34,121.4,46.8,3.9,16.0,8.8,3.0,3.4,3.2
US,2021,10,Annual,44,M,Total,97.7,36.5,2.5,11.2,6.7,2.7,2.2,2.4
US,2021,10,Annual,44,F,Total,63.8,15.8,0.9,3.8,2.6,1.0,0.8,2.1
US,2021,10,Annual,44,M,55 to 64,82.0,37.4,1.4,11.5,5.5,3.5,1.2,1.8
US,2021,10,Annual,44,F,25 to 34,74.2,24.3,1.9,8.3,4.6,1.6,1.7,2.4
US,2021,10,Annual,44,F,55 to 64,57.9,21.0,0.6,3.5,2.1,1.2,0.4,2.7
US,2021,10,Annual,44,F,35 to 44,77.6,25.3,1.6,7.8,4.7,1.7,1.7,2.8
US,2021,10,Annual,44,M,45 to 54,106.2,44.6,2.4,14.5,8.4,4.3,2.6,2.0
US,2021,10,Annual,44,M,35 to 44,159.9,66.1,4.7,21.8,13.5,5.0,5.3,3.3
US,2021,10,Annual,44,M,15 to 24,124.3,30.3,3.4,6.7,7.4,2.3,2.2,5.3
US,2021,10,Annual,44,M,0 to 14,36.0,1.2,0.1,0.0,1.1,0.1,0.1,0.6
US,2021,10,Annual,44,M,25 to 34,188.9,78.7,6.9,27.0,14.8,5.0,5.8,4.5
US,2021,10,Annual,44,F,15 to 24,94.5,10.4,1.0,2.7,2.9,0.8,0.8,2.2
US,2021,10,Annual,44,M,65+,36.6,13.8,0.3,2.9,1.0,0.7,0.1,0.9
US,2021,10,Annual,44,F,65+,31.2,9.1,0.2,0.5,0.3,0.2,0.1,1.4
US,2021,10,Annual,44,F,0 to 14,63.4,1.3,0.1,0.0,1.1,0.1,0.1,0.7
US,2021,10,Annual,44,F,45 to 54,66.4,20.5,0.9,4.8,3.3,1.6,1.0,2.7
US,2021,11,Annual,44,Total,Total,78.6,25.1,1.7,7.0,4.4,1.8,1.4,2.1
US,2021,11,Annual,44,Total,55 to 64,70.1,29.5,1.0,7.5,3.8,2.4,0.8,2.2
US,2021,11,Annual,44,Total,25 to 34,120.7,46.5,4.0,15.6,8.7,3.0,3.4,3.2
US,2021,11,Annual,44,Total,35 to 44,114.3,43.7,3.1,13.9,8.6,3.2,3.3,2.9
US,2021,11,Annual,44,Total,0 to 14,47.2,1.2,0.1,0.0,1.1,0.1,0.1,0.6
US,2021,11,Annual,44,Total,65+,33.5,11.2,0.3,1.6,0.6,0.4,0.1,1.1
US,2021,11,Annual,44,Total,45 to 54,85.2,32.0,1.7,9.3,5.7,2.9,1.7,2.3
US,2021,11,Annual,44,Total,15 to 24,105.3,17.9,1.9,4.1,4.6,1.4,1.3,3.2
US,2021,11,Annual,44,M,Total,96.9,36.3,2.5,11.0,6.6,2.7,2.2,2.3
US,2021,11,Annual,44,F,Total,63.2,15.6,0.9,3.7,2.5,1.0,0.8,2.0
US,2021,11,Annual,44,F,25 to 34,73.7,24.2,1.9,8.1,4.5,1.6,1.7,2.4
US,2021,11,Annual,44,M,0 to 14,34.7,1.1,0.1,0.0,1.1,0.1,0.1,0.5
US,2021,11,Annual,44,M,15 to 24,122.8,29.8,3.3,6.4,7.2,2.3,2.1,5.0
US,2021,11,Annual,44,F,15 to 24,94.2,10.3,1.0,2.6,2.9,0.8,0.8,2.1
US,2021,11,Annual,44,M,35 to 44,159.9,66.2,4.9,21.5,13.5,5.1,5.2,3.2
US,2021,11,Annual,44,F,65+,30.8,9.0,0.2,0.5,0.3,0.2,0.1,1.4
US,2021,11,Annual,44,F,45 to 54,66.0,20.4,1.0,4.7,3.3,1.6,1.0,2.7
US,2021,11,Annual,44,F,55 to 64,57.6,20.9,0.7,3.5,2.1,1.2,0.4,2.7
US,2021,11,Annual,44,F,35 to 44,77.1,25.2,1.6,7.6,4.7,1.7,1.7,2.7
US,2021,11,Annual,44,M,65+,36.5,13.8,0.3,2.9,1.0,0.7,0.1,0.9
US,2021,11,Annual,44,F,0 to 14,61.3,1.2,0.1,0.0,1.0,0.1,0.1,0.7
US,2021,11,Annual,44,M,25 to 34,188.0,78.5,7.0,26.4,14.8,5.0,5.8,4.4
US,2021,11,Annual,44,M,45 to 54,106.5,44.9,2.5,14.3,8.4,4.3,2.6,2.0
US,2021,11,Annual,44,M,55 to 64,82.6,37.9,1.4,11.5,5.5,3.5,1.1,1.7
US,2021,12,Annual,45,Total,Total,77.2,24.6,1.7,6.8,4.3,1.7,1.4,2.1
US,2021,12,Annual,45,Total,65+,33.3,11.1,0.3,1.6,0.6,0.4,0.1,1.1
US,2021,12,Annual,45,Total,45 to 54,84.4,31.8,1.7,9.1,5.6,2.8,1.7,2.3
US,2021,12,Annual,45,Total,55 to 64,69.5,29.3,1.1,7.4,3.7,2.3,0.8,2.1
US,2021,12,Annual,45,Total,15 to 24,103.1,17.3,1.9,3.8,4.4,1.3,1.2,3.0
US,2021,12,Annual,45,Total,25 to 34,118.3,45.5,4.1,14.9,8.5,2.9,3.3,3.1
US,2021,12,Annual,45,Total,0 to 14,45.0,1.1,0.1,0.0,1.0,0.1,0.1,0.5
US,2021,12,Annual,45,Total,35 to 44,112.9,43.2,3.2,13.5,8.5,3.2,3.2,2.9
US,2021,12,Annual,45,M,Total,95.1,35.6,2.6,10.6,6.5,2.7,2.1,2.2
US,2021,12,Annual,45,F,Total,62.2,15.4,0.9,3.6,2.5,0.9,0.7,1.9
US,2021,12,Annual,45,M,25 to 34,184.3,76.9,7.2,25.2,14.5,4.9,5.7,4.2
US,2021,12,Annual,45,F,55 to 64,56.9,20.8,0.7,3.5,2.1,1.2,0.4,2.6
US,2021,12,Annual,45,F,65+,30.6,9.0,0.2,0.5,0.3,0.2,0.0,1.3
US,2021,12,Annual,45,M,65+,36.4,13.8,0.4,2.9,1.0,0.7,0.1,0.9
US,2021,12,Annual,45,M,15 to 24,119.4,28.7,3.3,6.0,7.0,2.3,2.0,4.6
US,2021,12,Annual,45,F,45 to 54,65.3,20.2,1.0,4.6,3.3,1.6,0.9,2.6
US,2021,12,Annual,45,F,25 to 34,72.3,23.6,1.9,7.6,4.4,1.6,1.6,2.3
US,2021,12,Annual,45,M,45 to 54,105.7,44.7,2.6,14.1,8.3,4.3,2.5,1.9
US,2021,12,Annual,45,M,55 to 64,82.1,37.8,1.5,11.4,5.4,3.5,1.1,1.7
US,2021,12,Annual,45,M,35 to 44,158.1,65.6,5.0,20.9,13.2,5.1,5.1,3.2
US,2021,12,Annual,45,F,0 to 14,58.5,1.2,0.1,0.0,1.0,0.1,0.1,0.6
US,2021,12,Annual,45,F,15 to 24,92.6,10.0,1.1,2.4,2.7,0.8,0.7,2.0
US,2021,12,Annual,45,F,35 to 44,76.1,25.0,1.7,7.4,4.6,1.7,1.6,2.6
US,2021,12,Annual,45,M,0 to 14,33.0,1.1,0.1,0.0,1.0,0.1,0.1,0.5
US,2022,1,Annual,45,Total,Total,75.9,24.2,1.7,6.6,4.2,1.7,1.3,2.0
US,2022,1,Annual,45,Total,55 to 64,68.8,29.0,1.1,7.3,3.7,2.3,0.7,2.1
US,2022,1,Annual,45,Total,0 to 14,43.7,1.1,0.1,0.0,1.0,0.1,0.1,0.5
US,2022,1,Annual,45,Total,45 to 54,83.2,31.5,1.7,8.9,5.5,2.8,1.6,2.2
US,2022,1,Annual,45,Total,35 to 44,110.9,42.6,3.3,13.0,8.3,3.2,3.1,2.8
US,2022,1,Annual,45,Total,65+,33.1,11.1,0.3,1.6,0.6,0.4,0.1,1.1
US,2022,1,Annual,45,Total,25 to 34,115.8,44.5,4.1,14.2,8.3,2.9,3.1,2.9
US,2022,1,Annual,45,Total,15 to 24,101.4,16.9,1.9,3.6,4.2,1.3,1.2,2.8
US,2022,1,Annual,45,F,Total,61.2,15.1,0.9,3.5,2.4,0.9,0.7,1.9
US,2022,1,Annual,45,M,Total,93.3,35.0,2.6,10.3,6.3,2.6,2.0,2.1
US,2022,1,Annual,45,F,25 to 34,71.0,23.1,1.9,7.3,4.2,1.5,1.5,2.2
US,2022,1,Annual,45,F,0 to 14,57.0,1.1,0.1,0.0,1.0,0.1,0.1,0.6
US,2022,1,Annual,45,M,65+,36.3,13.7,0.4,2.9,1.0,0.7,0.1,0.8
US,2022,1,Annual,45,M,35 to 44,155.5,64.7,5.1,20.2,12.9,5.0,4.9,3.1
US,2022,1,Annual,45,F,45 to 54,64.3,20.0,1.0,4.5,3.2,1.5,0.9,2.5
US,2022,1,Annual,45,M,25 to 34,180.4,75.3,7.3,24.2,14.1,4.8,5.5,4.0
US,2022,1,Annual,45,M,0 to 14,32.0,1.1,0.1,0.0,1.0,0.1,0.1,0.5
US,2022,1,Annual,45,F,35 to 44,74.8,24.7,1.8,7.1,4.5,1.7,1.6,2.5
US,2022,1,Annual,45,M,45 to 54,104.3,44.3,2.6,13.9,8.1,4.2,2.5,1.9
US,2022,1,Annual,45,F,15 to 24,91.6,9.8,1.1,2.3,2.6,0.7,0.7,1.9
US,2022,1,Annual,45,F,55 to 64,56.2,20.5,0.7,3.4,2.0,1.2,0.4,2.5
US,2022,1,Annual,45,F,65+,30.3,8.9,0.2,0.5,0.3,0.1,0.0,1.3
US,2022,1,Annual,45,M,15 to 24,116.7,28.0,3.3,5.6,6.8,2.2,1.9,4.3
US,2022,1,Annual,45,M,55 to 64,81.5,37.5,1.5,11.3,5.3,3.4,1.1,1.6
US,2022,2,Annual,45,Total,Total,75.6,24.1,1.7,6.4,4.1,1.7,1.3,1.9
US,2022,2,Annual,45,Total,0 to 14,43.0,1.1,0.1,0.0,0.9,0.1,0.1,0.5
US,2022,2,Annual,45,Total,15 to 24,100.9,16.7,2.0,3.4,4.2,1.3,1.1,2.7
US,2022,2,Annual,45,Total,45 to 54,83.4,31.7,1.8,8.9,5.4,2.8,1.6,2.2
US,2022,2,Annual,45,Total,55 to 64,68.9,29.1,1.1,7.4,3.6,2.3,0.7,2.1
US,2022,2,Annual,45,Total,25 to 34,115.5,44.3,4.2,13.8,8.2,2.9,3.1,2.9
US,2022,2,Annual,45,Total,65+,33.0,11.0,0.3,1.6,0.6,0.4,0.1,1.1
US,2022,2,Annual,45,Total,35 to 44,110.9,42.7,3.4,12.7,8.2,3.2,3.0,2.7
US,2022,2,Annual,45,M,Total,92.9,34.9,2.7,10.1,6.2,2.6,2.0,2.0
US,2022,2,Annual,45,F,Total,61.0,15.0,1.0,3.4,2.4,0.9,0.7,1.9
US,2022,2,Annual,45,M,0 to 14,31.4,1.0,0.1,0.0,0.9,0.1,0.1,0.4
US,2022,2,Annual,45,M,35 to 44,155.5,64.9,5.4,19.8,12.8,5.0,4.8,3.0
US,2022,2,Annual,45,M,15 to 24,115.7,27.6,3.3,5.4,6.7,2.2,1.8,4.2
US,2022,2,Annual,45,F,25 to 34,70.7,22.9,2.0,7.1,4.2,1.5,1.5,2.2
US,2022,2,Annual,45,M,65+,36.2,13.7,0.4,2.9,1.0,0.7,0.1,0.8
US,2022,2,Annual,45,M,55 to 64,81.7,37.7,1.6,11.3,5.3,3.4,1.1,1.6
US,2022,2,Annual,45,F,65+,30.3,8.9,0.2,0.5,0.3,0.1,0.0,1.3
US,2022,2,Annual,45,F,45 to 54,64.3,20.0,1.0,4.4,3.1,1.5,0.9,2.5
US,2022,2,Annual,45,F,15 to 24,91.5,9.7,1.1,2.2,2.6,0.7,0.7,1.8
US,2022,2,Annual,45,M,25 to 34,180.1,75.3,7.5,23.6,14.0,4.9,5.4,3.9
US,2022,2,Annual,45,F,55 to 64,56.2,20.6,0.7,3.4,1.9,1.1,0.4,2.5
US,2022,2,Annual,45,F,0 to 14,56.1,1.1,0.1,0.0,0.9,0.1,0.1,0.6
US,2022,2,Annual,45,F,35 to 44,74.8,24.7,1.8,7.0,4.5,1.7,1.6,2.5
US,2022,2,Annual,45,M,45 to 54,104.8,44.7,2.7,13.9,8.1,4.2,2.5,1.8
US,2022,3,Annual,45,Total,Total,74.7,23.8,1.8,6.2,4.0,1.7,1.2,1.9
US,2022,3,Annual,45,Total,35 to 44,109.9,42.5,3.5,12.4,8.0,3.1,2.9,2.6
US,2022,3,Annual,45,Total,0 to 14,42.1,1.0,0.1,0.0,0.9,0.1,0.1,0.5
US,2022,3,Annual,45,Total,25 to 34,113.7,43.5,4.3,13.2,8.0,2.9,3.0,2.8
